d_loss,epoch,g_loss,seg_loss,st_loss,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_loss,val_mIoU
0.6395260095596313,0,1.4012364149093628,1.372470736503601,0.19037500023841858,49,,,,,,,
0.6368483901023865,0,1.0788710117340088,1.062476634979248,0.08601595461368561,99,,,,,,,
0.6615713834762573,0,1.0865150690078735,1.069122314453125,0.09405568987131119,149,,,,,,,
0.6536809206008911,0,0.9602846503257751,0.9420372247695923,0.11427958309650421,199,,,,,,,
0.6418873071670532,0,0.9849823713302612,0.9515764117240906,0.2614334225654602,249,,,,,,,
0.6611957550048828,0,0.9139312505722046,0.8795182108879089,0.27002084255218506,299,,,,,,,
0.6479028463363647,0,1.046194314956665,1.0261778831481934,0.10808791220188141,349,,,,,,,
0.6566087603569031,0,1.1123924255371094,1.0885196924209595,0.1439197063446045,399,,,,,,,
0.613591730594635,0,0.9194406867027283,0.8822895288467407,0.2850971221923828,449,,,,,,,
0.6547616720199585,0,0.7433022856712341,0.7196110486984253,0.15869341790676117,499,,,,,,,
,0,,,,538,,,,0.862052857875824,0.8842474818229675,0.7980281114578247,0.7648560404777527
,0,,,,538,0.8116188049316406,0.809063196182251,0.6856674551963806,,,,
0.6460798382759094,1,1.0212769508361816,0.9951661825180054,0.17135699093341827,549,,,,,,,
0.670228898525238,1,0.9855406880378723,0.9605128765106201,0.16825544834136963,599,,,,,,,
0.670131266117096,1,1.1851903200149536,1.1483871936798096,0.27798011898994446,649,,,,,,,
0.6381665468215942,1,0.8718422651290894,0.8495975136756897,0.14675234258174896,699,,,,,,,
0.674280047416687,1,0.9379597902297974,0.9136298894882202,0.16715547442436218,749,,,,,,,
0.6442592144012451,1,0.9145364165306091,0.8888176083564758,0.1707644760608673,799,,,,,,,
0.6002585887908936,1,0.8864215612411499,0.8600293397903442,0.16406141221523285,849,,,,,,,
0.6171965599060059,1,0.8269484043121338,0.7989769577980042,0.20008441805839539,899,,,,,,,
0.619087815284729,1,0.8811726570129395,0.85050368309021,0.21983730792999268,949,,,,,,,
0.655340850353241,1,0.7850872874259949,0.7590446472167969,0.1780148595571518,999,,,,,,,
0.6280696392059326,1,0.8338286876678467,0.8054524660110474,0.18905174732208252,1049,,,,,,,
,1,,,,1077,,,,0.8652564287185669,0.8884211182594299,0.768731951713562,0.7696735858917236
,1,,,,1077,0.8615412712097168,0.8568915128707886,0.7593659162521362,,,,
0.6450270414352417,2,0.9041934013366699,0.8774363398551941,0.1802489161491394,1099,,,,,,,
0.6381371021270752,2,0.8084702491760254,0.7816391587257385,0.19535815715789795,1149,,,,,,,
0.6527787446975708,2,0.9068608283996582,0.8818268775939941,0.17325517535209656,1199,,,,,,,
0.6245377063751221,2,0.6928719282150269,0.6651303768157959,0.18564371764659882,1249,,,,,,,
0.6343794465065002,2,1.3242074251174927,1.2958652973175049,0.19533106684684753,1299,,,,,,,
0.6592656970024109,2,0.9150768518447876,0.8778591156005859,0.28023600578308105,1349,,,,,,,
0.5933811068534851,2,0.688833475112915,0.6585872769355774,0.2149023562669754,1399,,,,,,,
0.6442596912384033,2,0.7790722846984863,0.7530235052108765,0.16218659281730652,1449,,,,,,,
0.5972841382026672,2,0.7179182767868042,0.6911807060241699,0.17271271347999573,1499,,,,,,,
0.6650665998458862,2,0.8264023661613464,0.7989583015441895,0.18868044018745422,1549,,,,,,,
0.672322690486908,2,0.8042626976966858,0.7745419144630432,0.21091903746128082,1599,,,,,,,
,2,,,,1616,,,,0.877907931804657,0.8977476954460144,0.7320457696914673,0.7887848615646362
,2,,,,1616,0.8730342388153076,0.8710718154907227,0.7774178981781006,,,,
0.6458364725112915,3,0.817248523235321,0.7870539426803589,0.2190505415201187,1649,,,,,,,
0.5912273526191711,3,0.7649139165878296,0.7353696823120117,0.20833945274353027,1699,,,,,,,
0.581739068031311,3,0.7690168619155884,0.7392599582672119,0.18858754634857178,1749,,,,,,,
0.5964375138282776,3,0.7190619707107544,0.6907458305358887,0.200688436627388,1799,,,,,,,
0.6205270886421204,3,0.858241617679596,0.8258345723152161,0.22760328650474548,1849,,,,,,,
0.6320022940635681,3,0.9926730990409851,0.9614355564117432,0.2164386808872223,1899,,,,,,,
0.6079363822937012,3,0.6355576515197754,0.604861855506897,0.2085394263267517,1949,,,,,,,
0.6665334701538086,3,0.7116828560829163,0.6818945407867432,0.2106633484363556,1999,,,,,,,
0.6254174709320068,3,0.7845333218574524,0.7539740204811096,0.21641921997070312,2049,,,,,,,
0.5923570394515991,3,0.7730364799499512,0.7429651021957397,0.20872625708580017,2099,,,,,,,
0.6522327065467834,3,0.7284660339355469,0.6998916268348694,0.19372837245464325,2149,,,,,,,
,3,,,,2155,,,,0.8884241580963135,0.9050848484039307,0.698724091053009,0.8046296834945679
,3,,,,2155,0.8823333978652954,0.8811310529708862,0.7921122908592224,,,,
0.6050282716751099,4,0.7235011458396912,0.6918612718582153,0.2213183492422104,2199,,,,,,,
0.695243775844574,4,0.781440019607544,0.7501962184906006,0.2319285273551941,2249,,,,,,,
0.6175394058227539,4,0.7719789147377014,0.7406851649284363,0.22235903143882751,2299,,,,,,,
0.6438947319984436,4,0.8530686497688293,0.8221544027328491,0.22179611027240753,2349,,,,,,,
0.5926381349563599,4,0.7268098592758179,0.6941462159156799,0.21978172659873962,2399,,,,,,,
0.5957012176513672,4,0.7856247425079346,0.7549583911895752,0.20500338077545166,2449,,,,,,,
0.5854484438896179,4,0.7834716439247131,0.7532601952552795,0.21699471771717072,2499,,,,,,,
0.8025691509246826,4,0.8177748322486877,0.7916718125343323,0.18303874135017395,2549,,,,,,,
0.550753653049469,4,0.7151466012001038,0.6850543022155762,0.20646241307258606,2599,,,,,,,
0.6680492758750916,4,0.905617892742157,0.8731702566146851,0.23804554343223572,2649,,,,,,,
,4,,,,2694,,,,0.8909995555877686,0.9082344174385071,0.6775315403938293,0.8087574243545532
,4,,,,2694,0.8873518109321594,0.8859127163887024,0.8000602126121521,,,,
0.5500258803367615,5,0.7521138191223145,0.7203965187072754,0.2258681058883667,2699,,,,,,,
0.5932131409645081,5,0.5864617824554443,0.5542299747467041,0.24217446148395538,2749,,,,,,,
0.6150456666946411,5,0.6596985459327698,0.6276282072067261,0.2298991084098816,2799,,,,,,,
0.5771595239639282,5,0.7497218251228333,0.7180020809173584,0.22226223349571228,2849,,,,,,,
0.5107243061065674,5,0.7321465015411377,0.7002700567245483,0.21540383994579315,2899,,,,,,,
0.617331862449646,5,0.9244104623794556,0.889907956123352,0.25188976526260376,2949,,,,,,,
0.6307898759841919,5,0.9135388731956482,0.8849825263023376,0.20046015083789825,2999,,,,,,,
0.5870877504348755,5,0.7140136957168579,0.6830302476882935,0.22061759233474731,3049,,,,,,,
0.6193472743034363,5,0.6632323265075684,0.6336029767990112,0.1948961317539215,3099,,,,,,,
0.6611434817314148,5,0.8308804035186768,0.8027673959732056,0.20408940315246582,3149,,,,,,,
0.5733963847160339,5,0.7437012791633606,0.7096933126449585,0.22080722451210022,3199,,,,,,,
,5,,,,3233,,,,0.8944687843322754,0.9101055264472961,0.6729081869125366,0.8141177296638489
,5,,,,3233,0.8916482925415039,0.8926215171813965,0.8071067929267883,,,,
0.6561335325241089,6,0.8682136535644531,0.8399475812911987,0.19849509000778198,3249,,,,,,,
0.6590051651000977,6,0.8654931783676147,0.8354047536849976,0.20509231090545654,3299,,,,,,,
0.6587103605270386,6,0.689193844795227,0.6565626859664917,0.23071378469467163,3349,,,,,,,
0.7454081773757935,6,0.7240399718284607,0.6984578967094421,0.17004278302192688,3399,,,,,,,
0.4795229434967041,6,0.8616525530815125,0.829860508441925,0.2260710895061493,3449,,,,,,,
0.5554649829864502,6,0.8862553238868713,0.8545340299606323,0.22216057777404785,3499,,,,,,,
0.5991436243057251,6,0.575278103351593,0.5431231260299683,0.2174694836139679,3549,,,,,,,
0.6694259643554688,6,0.7322842478752136,0.7029681205749512,0.21102221310138702,3599,,,,,,,
0.7019473314285278,6,0.7679760456085205,0.7354430556297302,0.22474020719528198,3649,,,,,,,
0.6234539747238159,6,0.5930150747299194,0.5611365437507629,0.22407656908035278,3699,,,,,,,
0.6180697083473206,6,0.5975093841552734,0.5677852630615234,0.21043738722801208,3749,,,,,,,
,6,,,,3772,,,,0.896820068359375,0.9127402901649475,0.6628332138061523,0.8176824450492859
,6,,,,3772,0.897342324256897,0.8986456394195557,0.8162239193916321,,,,
0.6668056845664978,7,0.6224806904792786,0.5921413898468018,0.2071443498134613,3799,,,,,,,
0.6283754110336304,7,0.652013897895813,0.6188099384307861,0.22318284213542938,3849,,,,,,,
0.5653200149536133,7,0.6819138526916504,0.6499778032302856,0.22510363161563873,3899,,,,,,,
0.540413498878479,7,0.7428582906723022,0.7097526788711548,0.21779663860797882,3949,,,,,,,
0.5095788836479187,7,0.7738863229751587,0.7422016859054565,0.2098141461610794,3999,,,,,,,
0.6372653245925903,7,0.6768357753753662,0.6435970067977905,0.2351948767900467,4049,,,,,,,
0.5658034682273865,7,0.7065721750259399,0.6748446226119995,0.22179192304611206,4099,,,,,,,
0.4877088963985443,7,0.6912789940834045,0.6551238298416138,0.24531054496765137,4149,,,,,,,
0.5704471468925476,7,0.7301294803619385,0.6972739100456238,0.23110637068748474,4199,,,,,,,
0.638495147228241,7,0.5876139402389526,0.5547273755073547,0.22801128029823303,4249,,,,,,,
0.5596386790275574,7,0.7780427932739258,0.745408833026886,0.22345197200775146,4299,,,,,,,
,7,,,,4311,,,,0.8977842926979065,0.9132404923439026,0.6578973531723022,0.8195120692253113
,7,,,,4311,0.8993445038795471,0.9020087718963623,0.8194127678871155,,,,
0.5886580944061279,8,0.8378012180328369,0.8056472539901733,0.22689516842365265,4349,,,,,,,
0.6886241436004639,8,0.6904582977294922,0.6591657400131226,0.2185782641172409,4399,,,,,,,
0.6153668165206909,8,0.7167482972145081,0.6856526136398315,0.21368278563022614,4449,,,,,,,
0.4956287443637848,8,0.7087801694869995,0.6787513494491577,0.20437833666801453,4499,,,,,,,
0.5678009390830994,8,0.7874743342399597,0.7523107528686523,0.22248001396656036,4549,,,,,,,
0.5359848141670227,8,0.7272433638572693,0.694222092628479,0.23022674024105072,4599,,,,,,,
0.632728099822998,8,0.7716190218925476,0.7398910522460938,0.22274909913539886,4649,,,,,,,
0.6814797520637512,8,0.8635599613189697,0.831818699836731,0.22216148674488068,4699,,,,,,,
0.6421565413475037,8,0.6569420099258423,0.6230853796005249,0.23483845591545105,4749,,,,,,,
0.48780423402786255,8,0.8399925827980042,0.8030937314033508,0.237807035446167,4799,,,,,,,
0.6263953447341919,8,0.68800950050354,0.6552625894546509,0.22795702517032623,4849,,,,,,,
,8,,,,4850,,,,0.8993450403213501,0.9145221710205078,0.649964451789856,0.8217225670814514
,8,,,,4850,0.901221513748169,0.903396725654602,0.822554886341095,,,,
0.582817554473877,9,0.6954802870750427,0.666200578212738,0.20804934203624725,4899,,,,,,,
0.5646326541900635,9,0.6507341265678406,0.6172983646392822,0.23049627244472504,4949,,,,,,,
0.5987553596496582,9,0.7811573147773743,0.7488170862197876,0.23567131161689758,4999,,,,,,,
0.46087750792503357,9,0.6276182532310486,0.5862336158752441,0.26453304290771484,5049,,,,,,,
0.6215388774871826,9,0.8162667751312256,0.783306896686554,0.221485435962677,5099,,,,,,,
0.5813664197921753,9,0.6360183954238892,0.6024743318557739,0.23277272284030914,5149,,,,,,,
0.6485845446586609,9,0.6754932403564453,0.6425241231918335,0.22824616730213165,5199,,,,,,,
0.6460399627685547,9,0.7615822553634644,0.7308225631713867,0.2181054800748825,5249,,,,,,,
0.6043756008148193,9,0.6812880635261536,0.6471298933029175,0.25690320134162903,5299,,,,,,,
0.46144676208496094,9,0.860441267490387,0.8258603811264038,0.23176713287830353,5349,,,,,,,
,9,,,,5389,,,,0.8994883894920349,0.9149229526519775,0.6480079293251038,0.8219860792160034
,9,,,,5389,0.9029844403266907,0.9047808051109314,0.8254213333129883,,,,
0.4294751286506653,10,0.7734402418136597,0.7418999075889587,0.21462422609329224,5399,,,,,,,
0.6148343086242676,10,0.6881901025772095,0.6527979373931885,0.2520514726638794,5449,,,,,,,
0.6457995176315308,10,0.9132457971572876,0.8887924551963806,0.1781342774629593,5499,,,,,,,
0.4863414466381073,10,0.953801155090332,0.9238588213920593,0.19850699603557587,5549,,,,,,,
0.6655111908912659,10,0.8021772503852844,0.7674810886383057,0.21140290796756744,5599,,,,,,,
0.5828118920326233,10,0.7152376174926758,0.6840224266052246,0.1984574794769287,5649,,,,,,,
0.5103189945220947,10,0.9295777678489685,0.8980821967124939,0.206925168633461,5699,,,,,,,
0.7676829695701599,10,0.9020879864692688,0.8735309839248657,0.19629254937171936,5749,,,,,,,
0.46432021260261536,10,0.6894472241401672,0.6590438485145569,0.1946793794631958,5799,,,,,,,
0.6647911667823792,10,0.9801903367042542,0.9525931477546692,0.16474857926368713,5849,,,,,,,
0.595424234867096,10,0.8371539115905762,0.8047678470611572,0.22408616542816162,5899,,,,,,,
,10,,,,5928,,,,0.8856034278869629,0.9044169187545776,0.6975127458572388,0.8003315925598145
,10,,,,5928,0.8861775994300842,0.885686993598938,0.798107385635376,,,,
0.5206470489501953,11,0.8241546154022217,0.7901837825775146,0.23209768533706665,5949,,,,,,,
0.7236899733543396,11,0.8319372534751892,0.8062188625335693,0.17129415273666382,5999,,,,,,,
0.5550910830497742,11,0.698010265827179,0.6681832671165466,0.2055048793554306,6049,,,,,,,
0.49436020851135254,11,0.8425950407981873,0.8108788728713989,0.2105492204427719,6099,,,,,,,
0.6050818562507629,11,0.7172062993049622,0.6882443428039551,0.20809826254844666,6149,,,,,,,
0.6898397207260132,11,0.8257460594177246,0.7966935634613037,0.192351296544075,6199,,,,,,,
0.681664228439331,11,0.8622969388961792,0.8332321643829346,0.19147983193397522,6249,,,,,,,
0.5132267475128174,11,0.7663052082061768,0.736605167388916,0.21288013458251953,6299,,,,,,,
0.6046724915504456,11,0.796328067779541,0.7669135332107544,0.2088884711265564,6349,,,,,,,
0.6093096733093262,11,0.6806885600090027,0.6467522382736206,0.2473207265138626,6399,,,,,,,
0.5034176111221313,11,0.910060703754425,0.8708174824714661,0.26165252923965454,6449,,,,,,,
,11,,,,6467,,,,0.8887729048728943,0.9065371155738831,0.6950784921646118,0.8057079315185547
,11,,,,6467,0.8864818215370178,0.8855428099632263,0.7984132170677185,,,,
0.5604636669158936,12,0.6291928887367249,0.5997410416603088,0.19585728645324707,6499,,,,,,,
0.595425009727478,12,0.7928916215896606,0.7639479637145996,0.2095179259777069,6549,,,,,,,
0.487588495016098,12,0.912874162197113,0.8814060688018799,0.21472981572151184,6599,,,,,,,
0.5449374318122864,12,0.8097571730613708,0.778343677520752,0.20930421352386475,6649,,,,,,,
0.5836142301559448,12,0.9095917344093323,0.8767237067222595,0.22456683218479156,6699,,,,,,,
0.574775218963623,12,0.7258671522140503,0.6938743591308594,0.21624848246574402,6749,,,,,,,
0.6116796731948853,12,0.6598379611968994,0.632081151008606,0.19804660975933075,6799,,,,,,,
0.6413138508796692,12,0.8262503743171692,0.7946593761444092,0.22132031619548798,6849,,,,,,,
0.5423107743263245,12,0.7283974885940552,0.6943402290344238,0.24077507853507996,6899,,,,,,,
0.6073259711265564,12,0.92511385679245,0.8821264505386353,0.3412979245185852,6949,,,,,,,
0.691053032875061,12,0.6045868992805481,0.5751807689666748,0.1970233917236328,6999,,,,,,,
,12,,,,7006,,,,0.880696713924408,0.9030039310455322,0.6973429322242737,0.7936423420906067
,12,,,,7006,0.8934566378593445,0.893456757068634,0.8097670674324036,,,,
0.5642575025558472,13,0.7260254621505737,0.6944640874862671,0.21927963197231293,7049,,,,,,,
0.6012726426124573,13,0.7417025566101074,0.7116604447364807,0.2128247320652008,7099,,,,,,,
0.5539367198944092,13,0.7679938077926636,0.7382005453109741,0.2067195326089859,7149,,,,,,,
0.5479665398597717,13,0.8495000600814819,0.8170000910758972,0.2206285297870636,7199,,,,,,,
0.6078845858573914,13,0.7510764598846436,0.7221129536628723,0.19775208830833435,7249,,,,,,,
0.5824829339981079,13,0.8685494065284729,0.835582435131073,0.22137923538684845,7299,,,,,,,
0.5663235783576965,13,0.7622348070144653,0.7256101369857788,0.26262181997299194,7349,,,,,,,
0.6390838027000427,13,0.702806293964386,0.6727429628372192,0.20671521127223969,7399,,,,,,,
0.6800721883773804,13,1.064508080482483,1.0318255424499512,0.24269889295101166,7449,,,,,,,
0.6431149840354919,13,0.5768457651138306,0.5445010662078857,0.22945860028266907,7499,,,,,,,
,13,,,,7545,,,,0.8927621245384216,0.9083091616630554,0.6743752360343933,0.8115232586860657
,13,,,,7545,0.8949928879737854,0.8948672413825989,0.8123897910118103,,,,
0.4933403730392456,14,0.8452108502388,0.8122429251670837,0.22242003679275513,7549,,,,,,,
0.6030482053756714,14,0.6843346357345581,0.6540663242340088,0.2111537605524063,7599,,,,,,,
0.638148844242096,14,0.735167920589447,0.7049835920333862,0.21356746554374695,7649,,,,,,,
0.6727509498596191,14,0.8516227602958679,0.8209397196769714,0.21252524852752686,7699,,,,,,,
0.6445088386535645,14,0.7983217239379883,0.7697070837020874,0.2109566628932953,7749,,,,,,,
0.6228491067886353,14,0.725284218788147,0.6914986968040466,0.23997759819030762,7799,,,,,,,
0.568444550037384,14,0.7050815224647522,0.6734939813613892,0.21930953860282898,7849,,,,,,,
0.5720770955085754,14,0.7156549096107483,0.6809291243553162,0.25172704458236694,7899,,,,,,,
0.6121917366981506,14,0.6897960901260376,0.6586766242980957,0.2119225561618805,7949,,,,,,,
0.6031267642974854,14,0.7107348442077637,0.683634877204895,0.19528234004974365,7999,,,,,,,
0.6362820863723755,14,0.8714616894721985,0.8384432196617126,0.24944129586219788,8049,,,,,,,
,14,,,,8084,,,,0.8944191932678223,0.9115362167358398,0.6669044494628906,0.8142547011375427
,14,,,,8084,0.8990472555160522,0.90053790807724,0.8190271258354187,,,,
0.6351036429405212,15,0.9610109329223633,0.9310430288314819,0.20789125561714172,8099,,,,,,,
0.6307430267333984,15,0.6848926544189453,0.6554882526397705,0.2121383547782898,8149,,,,,,,
0.5633387565612793,15,0.6577648520469666,0.626298189163208,0.2332313358783722,8199,,,,,,,
0.6405060291290283,15,0.8105133175849915,0.7816309928894043,0.2063412070274353,8249,,,,,,,
0.6218255162239075,15,0.6657215356826782,0.6366459131240845,0.2082221508026123,8299,,,,,,,
0.5757735967636108,15,0.7926580905914307,0.7595358490943909,0.23693957924842834,8349,,,,,,,
0.6071381568908691,15,0.7909379005432129,0.7584776878356934,0.2172904908657074,8399,,,,,,,
0.6507182121276855,15,0.6549304723739624,0.6243825554847717,0.2056909203529358,8449,,,,,,,
0.5732511878013611,15,0.8211197853088379,0.7885400652885437,0.23173004388809204,8499,,,,,,,
0.6275665760040283,15,0.674638569355011,0.6411584615707397,0.23318526148796082,8549,,,,,,,
0.5839781761169434,15,0.7518404722213745,0.7203568816184998,0.2231697142124176,8599,,,,,,,
,15,,,,8623,,,,0.8864567279815674,0.9046804904937744,0.7006415724754333,0.8020602464675903
,15,,,,8623,0.8981161713600159,0.8997370600700378,0.8173952698707581,,,,
0.6441683769226074,16,0.805122435092926,0.7745252847671509,0.2174248993396759,8649,,,,,,,
0.6731635332107544,16,0.6537795066833496,0.6254627704620361,0.20060387253761292,8699,,,,,,,
0.5979490280151367,16,0.9430060982704163,0.9085283875465393,0.25440165400505066,8749,,,,,,,
0.5796110033988953,16,0.7038651704788208,0.670540988445282,0.22915497422218323,8799,,,,,,,
0.6075477004051208,16,0.7276473641395569,0.6968264579772949,0.2141209989786148,8849,,,,,,,
0.574751079082489,16,0.8010251522064209,0.7667379379272461,0.24005909264087677,8899,,,,,,,
0.6179041862487793,16,0.6707577109336853,0.6433250904083252,0.19201362133026123,8949,,,,,,,
0.6518580913543701,16,0.6787840723991394,0.6529173851013184,0.17870858311653137,8999,,,,,,,
0.6616145372390747,16,0.6724584102630615,0.6410709023475647,0.21793413162231445,9049,,,,,,,
0.651037335395813,16,0.8103963732719421,0.7819272875785828,0.20146778225898743,9099,,,,,,,
0.5462740659713745,16,0.6566731929779053,0.6225428581237793,0.23389145731925964,9149,,,,,,,
,16,,,,9162,,,,0.8950400948524475,0.9102314710617065,0.661162793636322,0.8151885271072388
,16,,,,9162,0.8992382287979126,0.8998572826385498,0.8191635608673096,,,,
0.6560437679290771,17,0.6567014455795288,0.6273046135902405,0.21270900964736938,9199,,,,,,,
0.5602366328239441,17,0.6807531714439392,0.647203803062439,0.24191242456436157,9249,,,,,,,
0.6270465850830078,17,0.6882094740867615,0.6563583016395569,0.21749068796634674,9299,,,,,,,
0.6025219559669495,17,0.7670873403549194,0.733707070350647,0.23668362200260162,9349,,,,,,,
0.5774001479148865,17,0.7068500518798828,0.6735864877700806,0.2288174033164978,9399,,,,,,,
0.6228448152542114,17,0.6268491744995117,0.5912926197052002,0.2511884570121765,9449,,,,,,,
0.5943936109542847,17,0.8071184158325195,0.7767932415008545,0.21120016276836395,9499,,,,,,,
0.6321896314620972,17,0.6720624566078186,0.6406755447387695,0.22570188343524933,9549,,,,,,,
0.5910114049911499,17,0.6265621781349182,0.5967987775802612,0.2112840712070465,9599,,,,,,,
0.6399914026260376,17,0.6626349091529846,0.6309331059455872,0.23239120841026306,9649,,,,,,,
0.5575752258300781,17,0.7004392147064209,0.6667649745941162,0.23338252305984497,9699,,,,,,,
,17,,,,9701,,,,0.8975511789321899,0.9135056734085083,0.6541672945022583,0.8192562460899353
,17,,,,9701,0.9045285582542419,0.9067928194999695,0.8279403448104858,,,,
0.5406650900840759,18,0.6868026256561279,0.6547160148620605,0.22461260855197906,9749,,,,,,,
0.6236667633056641,18,0.7804012298583984,0.7482728958129883,0.22380058467388153,9799,,,,,,,
0.6004238128662109,18,0.8650513291358948,0.831334114074707,0.2403598427772522,9849,,,,,,,
0.5960753560066223,18,0.7370185256004333,0.7060806751251221,0.21360133588314056,9899,,,,,,,
0.5522934198379517,18,0.6997178792953491,0.6681805849075317,0.22315438091754913,9949,,,,,,,
0.6133581399917603,18,0.8229302167892456,0.7925530672073364,0.2118254005908966,9999,,,,,,,
0.5995506644248962,18,0.6209791898727417,0.5878510475158691,0.2399364709854126,10049,,,,,,,
0.6025655269622803,18,0.7302999496459961,0.6984059810638428,0.23201365768909454,10099,,,,,,,
0.5876027345657349,18,0.631117582321167,0.5969755053520203,0.24675321578979492,10149,,,,,,,
0.6757941246032715,18,0.7347903847694397,0.7019526958465576,0.25449034571647644,10199,,,,,,,
,18,,,,10240,,,,0.8947306275367737,0.9110000133514404,0.658341109752655,0.8150573968887329
,18,,,,10240,0.906786322593689,0.9093937277793884,0.831754207611084,,,,
0.6310924291610718,19,0.6493147611618042,0.61854487657547,0.22713245451450348,10249,,,,,,,
0.6065855026245117,19,0.7478685975074768,0.7157876491546631,0.21808156371116638,10299,,,,,,,
0.5907555818557739,19,0.6918606758117676,0.6592581868171692,0.22985830903053284,10349,,,,,,,
0.5816156268119812,19,0.7083215117454529,0.6720541715621948,0.24770794808864594,10399,,,,,,,
0.6804879903793335,19,0.6193260550498962,0.589946985244751,0.21722793579101562,10449,,,,,,,
